"Year","STATEFIPS","STATE","COUNTYFIPS","COUNTYNAME","agi_stub","N1"
2017,6,"CA",63,"Plumas County",3,1740
2017,6,"CA",63,"Plumas County",4,2070
2017,6,"CA",63,"Plumas County",5,1410
2017,6,"CA",63,"Plumas County",6,940
2017,6,"CA",63,"Plumas County",7,1180
2017,6,"CA",63,"Plumas County",8,230
2017,6,"CA",65,"Riverside County",1,14760
2017,6,"CA",65,"Riverside County",2,122690
2017,6,"CA",65,"Riverside County",3,237760
2017,6,"CA",65,"Riverside County",4,251330
2017,6,"CA",65,"Riverside County",5,136120
2017,6,"CA",65,"Riverside County",6,89500
2017,6,"CA",65,"Riverside County",7,128690
2017,6,"CA",65,"Riverside County",8,32770
2017,6,"CA",67,"Sacramento County",1,7960
2017,6,"CA",67,"Sacramento County",2,81430
2017,6,"CA",67,"Sacramento County",3,142730
2017,6,"CA",67,"Sacramento County",4,168420
2017,6,"CA",67,"Sacramento County",5,103470
2017,6,"CA",67,"Sacramento County",6,65370
2017,6,"CA",67,"Sacramento County",7,99780
2017,6,"CA",67,"Sacramento County",8,28390
2017,6,"CA",69,"San Benito County",1,360
2017,6,"CA",69,"San Benito County",2,3000
2017,6,"CA",69,"San Benito County",3,5350
2017,6,"CA",69,"San Benito County",4,6790
2017,6,"CA",69,"San Benito County",5,4250
2017,6,"CA",69,"San Benito County",6,2740
2017,6,"CA",69,"San Benito County",7,5050
2017,6,"CA",69,"San Benito County",8,1370
2017,6,"CA",71,"San Bernardino Count",1,10480
2017,6,"CA",71,"San Bernardino Count",2,118490
2017,6,"CA",71,"San Bernardino Count",3,229970
2017,6,"CA",71,"San Bernardino Count",4,237580
2017,6,"CA",71,"San Bernardino Count",5,124530
2017,6,"CA",71,"San Bernardino Count",6,77380
2017,6,"CA",71,"San Bernardino Count",7,99880
2017,6,"CA",71,"San Bernardino Count",8,22240
2017,6,"CA",73,"San Diego County",1,24760
2017,6,"CA",73,"San Diego County",2,176080
2017,6,"CA",73,"San Diego County",3,307050
2017,6,"CA",73,"San Diego County",4,378440
2017,6,"CA",73,"San Diego County",5,214970
2017,6,"CA",73,"San Diego County",6,140580
2017,6,"CA",73,"San Diego County",7,237850
2017,6,"CA",73,"San Diego County",8,106700
2017,6,"CA",75,"San Francisco County",1,7510
2017,6,"CA",75,"San Francisco County",2,41850
2017,6,"CA",75,"San Francisco County",3,61840
2017,6,"CA",75,"San Francisco County",4,88370
2017,6,"CA",75,"San Francisco County",5,68720
2017,6,"CA",75,"San Francisco County",6,48550
2017,6,"CA",75,"San Francisco County",7,95020
2017,6,"CA",75,"San Francisco County",8,70640
2017,6,"CA",77,"San Joaquin County",1,3420
2017,6,"CA",77,"San Joaquin County",2,37830
2017,6,"CA",77,"San Joaquin County",3,70740
2017,6,"CA",77,"San Joaquin County",4,82710
2017,6,"CA",77,"San Joaquin County",5,45290
2017,6,"CA",77,"San Joaquin County",6,27810
2017,6,"CA",77,"San Joaquin County",7,40950
2017,6,"CA",77,"San Joaquin County",8,10450
2017,6,"CA",79,"San Luis Obispo Coun",1,2970
2017,6,"CA",79,"San Luis Obispo Coun",2,15030
2017,6,"CA",79,"San Luis Obispo Coun",3,23300
2017,6,"CA",79,"San Luis Obispo Coun",4,28850
2017,6,"CA",79,"San Luis Obispo Coun",5,18530
2017,6,"CA",79,"San Luis Obispo Coun",6,13000
2017,6,"CA",79,"San Luis Obispo Coun",7,22430
2017,6,"CA",79,"San Luis Obispo Coun",8,8040
2017,6,"CA",81,"San Mateo County",1,5470
2017,6,"CA",81,"San Mateo County",2,36470
2017,6,"CA",81,"San Mateo County",3,49660
2017,6,"CA",81,"San Mateo County",4,70240
2017,6,"CA",81,"San Mateo County",5,51830
2017,6,"CA",81,"San Mateo County",6,35650
2017,6,"CA",81,"San Mateo County",7,74060
2017,6,"CA",81,"San Mateo County",8,66940
2017,6,"CA",83,"Santa Barbara County",1,3610
2017,6,"CA",83,"Santa Barbara County",2,22050
2017,6,"CA",83,"Santa Barbara County",3,40060
2017,6,"CA",83,"Santa Barbara County",4,52740
2017,6,"CA",83,"Santa Barbara County",5,27960
2017,6,"CA",83,"Santa Barbara County",6,16730
2017,6,"CA",83,"Santa Barbara County",7,26560
2017,6,"CA",83,"Santa Barbara County",8,12570
2017,6,"CA",85,"Santa Clara County",1,11960
2017,6,"CA",85,"Santa Clara County",2,90060
2017,6,"CA",85,"Santa Clara County",3,122670
2017,6,"CA",85,"Santa Clara County",4,167460
2017,6,"CA",85,"Santa Clara County",5,114170
2017,6,"CA",85,"Santa Clara County",6,80660
2017,6,"CA",85,"Santa Clara County",7,174550
2017,6,"CA",85,"Santa Clara County",8,167260
2017,6,"CA",87,"Santa Cruz County",1,2450
2017,6,"CA",87,"Santa Cruz County",2,15020
2017,6,"CA",87,"Santa Cruz County",3,24490
2017,6,"CA",87,"Santa Cruz County",4,29070
2017,6,"CA",87,"Santa Cruz County",5,17350
2017,6,"CA",87,"Santa Cruz County",6,11190
2017,6,"CA",87,"Santa Cruz County",7,20590
2017,6,"CA",87,"Santa Cruz County",8,11260
2017,6,"CA",89,"Shasta County",1,1540
2017,6,"CA",89,"Shasta County",2,10310
2017,6,"CA",89,"Shasta County",3,17680
2017,6,"CA",89,"Shasta County",4,18440
2017,6,"CA",89,"Shasta County",5,10900
2017,6,"CA",89,"Shasta County",6,6960
2017,6,"CA",89,"Shasta County",7,9530
2017,6,"CA",89,"Shasta County",8,2240
2017,6,"CA",91,"Sierra County",1,40
2017,6,"CA",91,"Sierra County",2,170
2017,6,"CA",91,"Sierra County",3,210
2017,6,"CA",91,"Sierra County",4,320
2017,6,"CA",91,"Sierra County",5,190
2017,6,"CA",91,"Sierra County",6,130
2017,6,"CA",91,"Sierra County",7,150
2017,6,"CA",91,"Sierra County",8,30
2017,6,"CA",93,"Siskiyou County",1,670
2017,6,"CA",93,"Siskiyou County",2,2890
2017,6,"CA",93,"Siskiyou County",3,4430
2017,6,"CA",93,"Siskiyou County",4,4810
2017,6,"CA",93,"Siskiyou County",5,2670
2017,6,"CA",93,"Siskiyou County",6,1610
2017,6,"CA",93,"Siskiyou County",7,1780
2017,6,"CA",93,"Siskiyou County",8,380
2017,6,"CA",95,"Solano County",1,2260
2017,6,"CA",95,"Solano County",2,21920
2017,6,"CA",95,"Solano County",3,37650
2017,6,"CA",95,"Solano County",4,49330
2017,6,"CA",95,"Solano County",5,32600
2017,6,"CA",95,"Solano County",6,21840
2017,6,"CA",95,"Solano County",7,36290
2017,6,"CA",95,"Solano County",8,9500
2017,6,"CA",97,"Sonoma County",1,4740
2017,6,"CA",97,"Sonoma County",2,25980
2017,6,"CA",97,"Sonoma County",3,41180
2017,6,"CA",97,"Sonoma County",4,57350
2017,6,"CA",97,"Sonoma County",5,36870
2017,6,"CA",97,"Sonoma County",6,24100
2017,6,"CA",97,"Sonoma County",7,41320
2017,6,"CA",97,"Sonoma County",8,16440
2017,6,"CA",99,"Stanislaus County",1,2950
2017,6,"CA",99,"Stanislaus County",2,28740
2017,6,"CA",99,"Stanislaus County",3,54280
2017,6,"CA",99,"Stanislaus County",4,59510
2017,6,"CA",99,"Stanislaus County",5,33230
2017,6,"CA",99,"Stanislaus County",6,20080
2017,6,"CA",99,"Stanislaus County",7,25320
2017,6,"CA",99,"Stanislaus County",8,6010
2017,6,"CA",101,"Sutter County",1,630
2017,6,"CA",101,"Sutter County",2,4960
2017,6,"CA",101,"Sutter County",3,9600
2017,6,"CA",101,"Sutter County",4,10920
2017,6,"CA",101,"Sutter County",5,5720
2017,6,"CA",101,"Sutter County",6,3510
2017,6,"CA",101,"Sutter County",7,4600
2017,6,"CA",101,"Sutter County",8,1090
2017,6,"CA",103,"Tehama County",1,570
2017,6,"CA",103,"Tehama County",2,3430
2017,6,"CA",103,"Tehama County",3,6190
2017,6,"CA",103,"Tehama County",4,6970
2017,6,"CA",103,"Tehama County",5,3610
2017,6,"CA",103,"Tehama County",6,2110
2017,6,"CA",103,"Tehama County",7,2460
2017,6,"CA",103,"Tehama County",8,490
2017,6,"CA",105,"Trinity County",1,170
2017,6,"CA",105,"Trinity County",2,690
2017,6,"CA",105,"Trinity County",3,1120
2017,6,"CA",105,"Trinity County",4,1120
2017,6,"CA",105,"Trinity County",5,620
2017,6,"CA",105,"Trinity County",6,380
2017,6,"CA",105,"Trinity County",7,400
2017,6,"CA",105,"Trinity County",8,90
2017,6,"CA",107,"Tulare County",1,2180
2017,6,"CA",107,"Tulare County",2,22380
2017,6,"CA",107,"Tulare County",3,52870
2017,6,"CA",107,"Tulare County",4,52020
2017,6,"CA",107,"Tulare County",5,22230
2017,6,"CA",107,"Tulare County",6,12320
2017,6,"CA",107,"Tulare County",7,14460
2017,6,"CA",107,"Tulare County",8,3530
2017,6,"CA",109,"Tuolumne County",1,550
2017,6,"CA",109,"Tuolumne County",2,3020
2017,6,"CA",109,"Tuolumne County",3,4970
2017,6,"CA",109,"Tuolumne County",4,5670
2017,6,"CA",109,"Tuolumne County",5,3580
2017,6,"CA",109,"Tuolumne County",6,2390
2017,6,"CA",109,"Tuolumne County",7,3450
2017,6,"CA",109,"Tuolumne County",8,830
2017,6,"CA",111,"Ventura County",1,6190
2017,6,"CA",111,"Ventura County",2,46140
2017,6,"CA",111,"Ventura County",3,77820
2017,6,"CA",111,"Ventura County",4,93660
2017,6,"CA",111,"Ventura County",5,52850
2017,6,"CA",111,"Ventura County",6,36400
2017,6,"CA",111,"Ventura County",7,64960
2017,6,"CA",111,"Ventura County",8,28610
2017,6,"CA",113,"Yolo County",1,1160
2017,6,"CA",113,"Yolo County",2,10860
2017,6,"CA",113,"Yolo County",3,16740
2017,6,"CA",113,"Yolo County",4,20880
2017,6,"CA",113,"Yolo County",5,12190
2017,6,"CA",113,"Yolo County",6,8160
2017,6,"CA",113,"Yolo County",7,14340
2017,6,"CA",113,"Yolo County",8,6160
2017,6,"CA",115,"Yuba County",1,360
2017,6,"CA",115,"Yuba County",2,3800
2017,6,"CA",115,"Yuba County",3,7220
2017,6,"CA",115,"Yuba County",4,8230
2017,6,"CA",115,"Yuba County",5,4350
2017,6,"CA",115,"Yuba County",6,2510
2017,6,"CA",115,"Yuba County",7,3140
2017,6,"CA",115,"Yuba County",8,400
2018,6,"CA",1,"Alameda County",1,9830
2018,6,"CA",1,"Alameda County",2,73110
2018,6,"CA",1,"Alameda County",3,113280
2018,6,"CA",1,"Alameda County",4,159100
2018,6,"CA",1,"Alameda County",5,114150
2018,6,"CA",1,"Alameda County",6,77090
2018,6,"CA",1,"Alameda County",7,149810
2018,6,"CA",1,"Alameda County",8,104140
2018,6,"CA",3,"Alpine County",1,0
2018,6,"CA",3,"Alpine County",2,90
2018,6,"CA",3,"Alpine County",3,90
2018,6,"CA",3,"Alpine County",4,110
2018,6,"CA",3,"Alpine County",5,50
2018,6,"CA",3,"Alpine County",6,30
2018,6,"CA",3,"Alpine County",7,70
2018,6,"CA",3,"Alpine County",8,20
2018,6,"CA",5,"Amador County",1,420
2018,6,"CA",5,"Amador County",2,1800
2018,6,"CA",5,"Amador County",3,3020
2018,6,"CA",5,"Amador County",4,3860
2018,6,"CA",5,"Amador County",5,2620
2018,6,"CA",5,"Amador County",6,1940
2018,6,"CA",5,"Amador County",7,2900
2018,6,"CA",5,"Amador County",8,700
2018,6,"CA",7,"Butte County",1,1590
2018,6,"CA",7,"Butte County",2,10810
2018,6,"CA",7,"Butte County",3,19630
2018,6,"CA",7,"Butte County",4,21600
2018,6,"CA",7,"Butte County",5,11730
2018,6,"CA",7,"Butte County",6,7620
2018,6,"CA",7,"Butte County",7,11440
2018,6,"CA",7,"Butte County",8,3310
2018,6,"CA",9,"Calaveras County",1,560
2018,6,"CA",9,"Calaveras County",2,2170
2018,6,"CA",9,"Calaveras County",3,3650
2018,6,"CA",9,"Calaveras County",4,4450
2018,6,"CA",9,"Calaveras County",5,3080
2018,6,"CA",9,"Calaveras County",6,2170
2018,6,"CA",9,"Calaveras County",7,3510
2018,6,"CA",9,"Calaveras County",8,840
2018,6,"CA",11,"Colusa County",1,190
2018,6,"CA",11,"Colusa County",2,990
2018,6,"CA",11,"Colusa County",3,2050
2018,6,"CA",11,"Colusa County",4,2930
2018,6,"CA",11,"Colusa County",5,1720
2018,6,"CA",11,"Colusa County",6,870
2018,6,"CA",11,"Colusa County",7,920
2018,6,"CA",11,"Colusa County",8,290
2018,6,"CA",13,"Contra Costa County",1,7070
2018,6,"CA",13,"Contra Costa County",2,53890
2018,6,"CA",13,"Contra Costa County",3,79130
2018,6,"CA",13,"Contra Costa County",4,104210
2018,6,"CA",13,"Contra Costa County",5,75050
2018,6,"CA",13,"Contra Costa County",6,53290
2018,6,"CA",13,"Contra Costa County",7,108080
2018,6,"CA",13,"Contra Costa County",8,74080
2018,6,"CA",15,"Del Norte County",1,210
2018,6,"CA",15,"Del Norte County",2,1300
2018,6,"CA",15,"Del Norte County",3,2260
2018,6,"CA",15,"Del Norte County",4,2670
2018,6,"CA",15,"Del Norte County",5,1380
2018,6,"CA",15,"Del Norte County",6,940
2018,6,"CA",15,"Del Norte County",7,1050
2018,6,"CA",15,"Del Norte County",8,180
2018,6,"CA",17,"El Dorado County",1,1750
2018,6,"CA",17,"El Dorado County",2,10220
2018,6,"CA",17,"El Dorado County",3,14660
2018,6,"CA",17,"El Dorado County",4,17340
2018,6,"CA",17,"El Dorado County",5,11400
2018,6,"CA",17,"El Dorado County",6,8880
2018,6,"CA",17,"El Dorado County",7,18740
2018,6,"CA",17,"El Dorado County",8,9190
2018,6,"CA",19,"Fresno County",1,4810
2018,6,"CA",19,"Fresno County",2,46430
2018,6,"CA",19,"Fresno County",3,106440
2018,6,"CA",19,"Fresno County",4,110290
2018,6,"CA",19,"Fresno County",5,51700
2018,6,"CA",19,"Fresno County",6,29840
2018,6,"CA",19,"Fresno County",7,41660
2018,6,"CA",19,"Fresno County",8,13210
2018,6,"CA",21,"Glenn County",1,260
2018,6,"CA",21,"Glenn County",2,1390
2018,6,"CA",21,"Glenn County",3,2770
2018,6,"CA",21,"Glenn County",4,3720
2018,6,"CA",21,"Glenn County",5,1920
2018,6,"CA",21,"Glenn County",6,1030
2018,6,"CA",21,"Glenn County",7,1120
2018,6,"CA",21,"Glenn County",8,310
2018,6,"CA",23,"Humboldt County",1,1100
2018,6,"CA",23,"Humboldt County",2,7240
2018,6,"CA",23,"Humboldt County",3,13460
2018,6,"CA",23,"Humboldt County",4,14990
2018,6,"CA",23,"Humboldt County",5,7780
2018,6,"CA",23,"Humboldt County",6,4830
2018,6,"CA",23,"Humboldt County",7,6290
2018,6,"CA",23,"Humboldt County",8,1590
2018,6,"CA",25,"Imperial County",1,720
2018,6,"CA",25,"Imperial County",2,10810
2018,6,"CA",25,"Imperial County",3,25750
2018,6,"CA",25,"Imperial County",4,21730
2018,6,"CA",25,"Imperial County",5,9060
2018,6,"CA",25,"Imperial County",6,4950
2018,6,"CA",25,"Imperial County",7,6150
2018,6,"CA",25,"Imperial County",8,1070
2018,6,"CA",27,"Inyo County",1,140
2018,6,"CA",27,"Inyo County",2,1000
2018,6,"CA",27,"Inyo County",3,1630
2018,6,"CA",27,"Inyo County",4,2050
2018,6,"CA",27,"Inyo County",5,1220
2018,6,"CA",27,"Inyo County",6,810
2018,6,"CA",27,"Inyo County",7,1300
2018,6,"CA",27,"Inyo County",8,300
2018,6,"CA",29,"Kern County",1,3740
2018,6,"CA",29,"Kern County",2,37700
2018,6,"CA",29,"Kern County",3,91220
2018,6,"CA",29,"Kern County",4,89480
2018,6,"CA",29,"Kern County",5,45210
2018,6,"CA",29,"Kern County",6,28390
2018,6,"CA",29,"Kern County",7,38550
2018,6,"CA",29,"Kern County",8,9430
2018,6,"CA",31,"Kings County",1,610
2018,6,"CA",31,"Kings County",2,5630
2018,6,"CA",31,"Kings County",3,13450
2018,6,"CA",31,"Kings County",4,16790
2018,6,"CA",31,"Kings County",5,8090
2018,6,"CA",31,"Kings County",6,4820
2018,6,"CA",31,"Kings County",7,5240
2018,6,"CA",31,"Kings County",8,980
2018,6,"CA",33,"Lake County",1,700
2018,6,"CA",33,"Lake County",2,3250
2018,6,"CA",33,"Lake County",3,6120
2018,6,"CA",33,"Lake County",4,6740
2018,6,"CA",33,"Lake County",5,3620
2018,6,"CA",33,"Lake County",6,2060
2018,6,"CA",33,"Lake County",7,2650
2018,6,"CA",33,"Lake County",8,590
2018,6,"CA",35,"Lassen County",1,150
2018,6,"CA",35,"Lassen County",2,1000
2018,6,"CA",35,"Lassen County",3,1750
2018,6,"CA",35,"Lassen County",4,2320
2018,6,"CA",35,"Lassen County",5,1750
2018,6,"CA",35,"Lassen County",6,1100
2018,6,"CA",35,"Lassen County",7,1610
2018,6,"CA",35,"Lassen County",8,180
2018,6,"CA",37,"Los Angeles County",1,73480
2018,6,"CA",37,"Los Angeles County",2,549580
2018,6,"CA",37,"Los Angeles County",3,1020760
2018,6,"CA",37,"Los Angeles County",4,1190470
2018,6,"CA",37,"Los Angeles County",5,627030
2018,6,"CA",37,"Los Angeles County",6,377410
2018,6,"CA",37,"Los Angeles County",7,575750
2018,6,"CA",37,"Los Angeles County",8,287580
2018,6,"CA",39,"Madera County",1,840
2018,6,"CA",39,"Madera County",2,6620
2018,6,"CA",39,"Madera County",3,15210
2018,6,"CA",39,"Madera County",4,16760
2018,6,"CA",39,"Madera County",5,7980
2018,6,"CA",39,"Madera County",6,4800
2018,6,"CA",39,"Madera County",7,6010
2018,6,"CA",39,"Madera County",8,1360
2018,6,"CA",41,"Marin County",1,3130
2018,6,"CA",41,"Marin County",2,12940
2018,6,"CA",41,"Marin County",3,15110
2018,6,"CA",41,"Marin County",4,19680
2018,6,"CA",41,"Marin County",5,14820
2018,6,"CA",41,"Marin County",6,11330
2018,6,"CA",41,"Marin County",7,25630
2018,6,"CA",41,"Marin County",8,29390
2018,6,"CA",43,"Mariposa County",1,170
2018,6,"CA",43,"Mariposa County",2,840
2018,6,"CA",43,"Mariposa County",3,1650
2018,6,"CA",43,"Mariposa County",4,1870
2018,6,"CA",43,"Mariposa County",5,1080
2018,6,"CA",43,"Mariposa County",6,750
2018,6,"CA",43,"Mariposa County",7,960
2018,6,"CA",43,"Mariposa County",8,200
2018,6,"CA",45,"Mendocino County",1,940
2018,6,"CA",45,"Mendocino County",2,4930
2018,6,"CA",45,"Mendocino County",3,8600
2018,6,"CA",45,"Mendocino County",4,10830
2018,6,"CA",45,"Mendocino County",5,5650
2018,6,"CA",45,"Mendocino County",6,2990
2018,6,"CA",45,"Mendocino County",7,4260
2018,6,"CA",45,"Mendocino County",8,1350
2018,6,"CA",47,"Merced County",1,1370
2018,6,"CA",47,"Merced County",2,12660
2018,6,"CA",47,"Merced County",3,27080
2018,6,"CA",47,"Merced County",4,31000
2018,6,"CA",47,"Merced County",5,15640
2018,6,"CA",47,"Merced County",6,8400
2018,6,"CA",47,"Merced County",7,9310
2018,6,"CA",47,"Merced County",8,1860
2018,6,"CA",49,"Modoc County",1,150
2018,6,"CA",49,"Modoc County",2,480
2018,6,"CA",49,"Modoc County",3,730
2018,6,"CA",49,"Modoc County",4,850
2018,6,"CA",49,"Modoc County",5,490
2018,6,"CA",49,"Modoc County",6,280
2018,6,"CA",49,"Modoc County",7,350
2018,6,"CA",49,"Modoc County",8,60
2018,6,"CA",51,"Mono County",1,120
2018,6,"CA",51,"Mono County",2,640
2018,6,"CA",51,"Mono County",3,1240
2018,6,"CA",51,"Mono County",4,1730
2018,6,"CA",51,"Mono County",5,970
2018,6,"CA",51,"Mono County",6,610
2018,6,"CA",51,"Mono County",7,800
2018,6,"CA",51,"Mono County",8,310
2018,6,"CA",53,"Monterey County",1,2490
2018,6,"CA",53,"Monterey County",2,18220
2018,6,"CA",53,"Monterey County",3,40980
2018,6,"CA",53,"Monterey County",4,54510
2018,6,"CA",53,"Monterey County",5,29760
2018,6,"CA",53,"Monterey County",6,17190
2018,6,"CA",53,"Monterey County",7,24080
2018,6,"CA",53,"Monterey County",8,9860
2018,6,"CA",55,"Napa County",1,1250
2018,6,"CA",55,"Napa County",2,6210
2018,6,"CA",55,"Napa County",3,10060
2018,6,"CA",55,"Napa County",4,15680
2018,6,"CA",55,"Napa County",5,10520
2018,6,"CA",55,"Napa County",6,6760
2018,6,"CA",55,"Napa County",7,11930
2018,6,"CA",55,"Napa County",8,6130
2018,6,"CA",57,"Nevada County",1,1440
2018,6,"CA",57,"Nevada County",2,6060
2018,6,"CA",57,"Nevada County",3,8930
2018,6,"CA",57,"Nevada County",4,10470
2018,6,"CA",57,"Nevada County",5,6720
2018,6,"CA",57,"Nevada County",6,4950
2018,6,"CA",57,"Nevada County",7,8390
2018,6,"CA",57,"Nevada County",8,3140
2018,6,"CA",59,"Orange County",1,26080
2018,6,"CA",59,"Orange County",2,170610
2018,6,"CA",59,"Orange County",3,278250
2018,6,"CA",59,"Orange County",4,337610
2018,6,"CA",59,"Orange County",5,196180
2018,6,"CA",59,"Orange County",6,132840
2018,6,"CA",59,"Orange County",7,247190
2018,6,"CA",59,"Orange County",8,138910
2018,6,"CA",61,"Placer County",1,3010
2018,6,"CA",61,"Placer County",2,19170
2018,6,"CA",61,"Placer County",3,27170
2018,6,"CA",61,"Placer County",4,33530
2018,6,"CA",61,"Placer County",5,24290
2018,6,"CA",61,"Placer County",6,19800
2018,6,"CA",61,"Placer County",7,42680
2018,6,"CA",61,"Placer County",8,19010
2018,6,"CA",63,"Plumas County",1,240
2018,6,"CA",63,"Plumas County",2,1090
2018,6,"CA",63,"Plumas County",3,1630
2018,6,"CA",63,"Plumas County",4,2020
2018,6,"CA",63,"Plumas County",5,1410
2018,6,"CA",63,"Plumas County",6,950
2018,6,"CA",63,"Plumas County",7,1280
2018,6,"CA",63,"Plumas County",8,280
2018,6,"CA",65,"Riverside County",1,15050
2018,6,"CA",65,"Riverside County",2,114550
2018,6,"CA",65,"Riverside County",3,231440
2018,6,"CA",65,"Riverside County",4,258770
2018,6,"CA",65,"Riverside County",5,140840
2018,6,"CA",65,"Riverside County",6,92630
2018,6,"CA",65,"Riverside County",7,136980
2018,6,"CA",65,"Riverside County",8,36430
2018,6,"CA",67,"Sacramento County",1,7840
2018,6,"CA",67,"Sacramento County",2,75170
2018,6,"CA",67,"Sacramento County",3,139480
2018,6,"CA",67,"Sacramento County",4,173220
2018,6,"CA",67,"Sacramento County",5,106480
2018,6,"CA",67,"Sacramento County",6,67860
2018,6,"CA",67,"Sacramento County",7,106140
2018,6,"CA",67,"Sacramento County",8,32310
2018,6,"CA",69,"San Benito County",1,370
2018,6,"CA",69,"San Benito County",2,2680
2018,6,"CA",69,"San Benito County",3,5060
2018,6,"CA",69,"San Benito County",4,6890
2018,6,"CA",69,"San Benito County",5,4390
2018,6,"CA",69,"San Benito County",6,2890
2018,6,"CA",69,"San Benito County",7,5430
2018,6,"CA",69,"San Benito County",8,1580
2018,6,"CA",71,"San Bernardino Count",1,10390
2018,6,"CA",71,"San Bernardino Count",2,109120
2018,6,"CA",71,"San Bernardino Count",3,224140
2018,6,"CA",71,"San Bernardino Count",4,244760
2018,6,"CA",71,"San Bernardino Count",5,130030
2018,6,"CA",71,"San Bernardino Count",6,80580
2018,6,"CA",71,"San Bernardino Count",7,106430
2018,6,"CA",71,"San Bernardino Count",8,25060
2018,6,"CA",73,"San Diego County",1,24170
2018,6,"CA",73,"San Diego County",2,164620
2018,6,"CA",73,"San Diego County",3,295540
2018,6,"CA",73,"San Diego County",4,381500
2018,6,"CA",73,"San Diego County",5,220850
2018,6,"CA",73,"San Diego County",6,144660
2018,6,"CA",73,"San Diego County",7,248050
2018,6,"CA",73,"San Diego County",8,119140
2018,6,"CA",75,"San Francisco County",1,7020
2018,6,"CA",75,"San Francisco County",2,38530
2018,6,"CA",75,"San Francisco County",3,57340
2018,6,"CA",75,"San Francisco County",4,84800
2018,6,"CA",75,"San Francisco County",5,67750
2018,6,"CA",75,"San Francisco County",6,48830
2018,6,"CA",75,"San Francisco County",7,99570
2018,6,"CA",75,"San Francisco County",8,79350
2018,6,"CA",77,"San Joaquin County",1,3540
2018,6,"CA",77,"San Joaquin County",2,35260
2018,6,"CA",77,"San Joaquin County",3,68080
2018,6,"CA",77,"San Joaquin County",4,84630
2018,6,"CA",77,"San Joaquin County",5,47610
2018,6,"CA",77,"San Joaquin County",6,29130
2018,6,"CA",77,"San Joaquin County",7,44070
2018,6,"CA",77,"San Joaquin County",8,11950
2018,6,"CA",79,"San Luis Obispo Coun",1,2800
2018,6,"CA",79,"San Luis Obispo Coun",2,13970
2018,6,"CA",79,"San Luis Obispo Coun",3,22240
2018,6,"CA",79,"San Luis Obispo Coun",4,28500
2018,6,"CA",79,"San Luis Obispo Coun",5,18540
2018,6,"CA",79,"San Luis Obispo Coun",6,13240
2018,6,"CA",79,"San Luis Obispo Coun",7,23470
2018,6,"CA",79,"San Luis Obispo Coun",8,9270
2018,6,"CA",81,"San Mateo County",1,5050
2018,6,"CA",81,"San Mateo County",2,33930
2018,6,"CA",81,"San Mateo County",3,46650
2018,6,"CA",81,"San Mateo County",4,67960
2018,6,"CA",81,"San Mateo County",5,51640
2018,6,"CA",81,"San Mateo County",6,36160
2018,6,"CA",81,"San Mateo County",7,75460
2018,6,"CA",81,"San Mateo County",8,73540
2018,6,"CA",83,"Santa Barbara County",1,3440
2018,6,"CA",83,"Santa Barbara County",2,20410
2018,6,"CA",83,"Santa Barbara County",3,38340
2018,6,"CA",83,"Santa Barbara County",4,52200
2018,6,"CA",83,"Santa Barbara County",5,28790
2018,6,"CA",83,"Santa Barbara County",6,17550
2018,6,"CA",83,"Santa Barbara County",7,27780
2018,6,"CA",83,"Santa Barbara County",8,13910
2018,6,"CA",85,"Santa Clara County",1,11100
2018,6,"CA",85,"Santa Clara County",2,82370
2018,6,"CA",85,"Santa Clara County",3,114370
2018,6,"CA",85,"Santa Clara County",4,165660
2018,6,"CA",85,"Santa Clara County",5,116050
2018,6,"CA",85,"Santa Clara County",6,81750
2018,6,"CA",85,"Santa Clara County",7,178270
2018,6,"CA",85,"Santa Clara County",8,184470
2018,6,"CA",87,"Santa Cruz County",1,2390
2018,6,"CA",87,"Santa Cruz County",2,13640
2018,6,"CA",87,"Santa Cruz County",3,22770
2018,6,"CA",87,"Santa Cruz County",4,28810
2018,6,"CA",87,"Santa Cruz County",5,17610
2018,6,"CA",87,"Santa Cruz County",6,11380
2018,6,"CA",87,"Santa Cruz County",7,21390
2018,6,"CA",87,"Santa Cruz County",8,12380
2018,6,"CA",89,"Shasta County",1,1470
2018,6,"CA",89,"Shasta County",2,9680
2018,6,"CA",89,"Shasta County",3,16700
2018,6,"CA",89,"Shasta County",4,18920
2018,6,"CA",89,"Shasta County",5,11110
2018,6,"CA",89,"Shasta County",6,7180
2018,6,"CA",89,"Shasta County",7,10060
2018,6,"CA",89,"Shasta County",8,2580
2018,6,"CA",91,"Sierra County",1,40
2018,6,"CA",91,"Sierra County",2,160
2018,6,"CA",91,"Sierra County",3,210
2018,6,"CA",91,"Sierra County",4,310
2018,6,"CA",91,"Sierra County",5,210
2018,6,"CA",91,"Sierra County",6,130
2018,6,"CA",91,"Sierra County",7,170
2018,6,"CA",91,"Sierra County",8,30
2018,6,"CA",93,"Siskiyou County",1,640
2018,6,"CA",93,"Siskiyou County",2,2670
2018,6,"CA",93,"Siskiyou County",3,4290
2018,6,"CA",93,"Siskiyou County",4,4830
2018,6,"CA",93,"Siskiyou County",5,2700
2018,6,"CA",93,"Siskiyou County",6,1660
2018,6,"CA",93,"Siskiyou County",7,1940
2018,6,"CA",93,"Siskiyou County",8,430
2018,6,"CA",95,"Solano County",1,2220
2018,6,"CA",95,"Solano County",2,20270
2018,6,"CA",95,"Solano County",3,36450
